Year,Month,Day,Period,Coast,East,Far_West,North,North_Central,South,South_Central,West
2018,4,13,15,13165.2998,1627.87,2550.7,947.43,13607.2002,4568.8501,7944.6401,1282.36
2018,4,13,16,12648.5996,1638.37,2643.8201,932.961,13215.2002,4535.7998,8045.3999,1363.46
2018,4,13,17,12845.2002,1604.9301,2639.1599,850.8330000000001,13014.0996,4297.27,7727.9399,1402.17
2018,4,13,18,12954.4004,1642.2,2718.1399,884.0880000000001,13083.0,4318.7202,7675.2002,1362.53
2018,4,13,19,12748.2002,1597.55,2698.26,907.559,12560.2002,4091.72,7537.8599,1433.59
2018,4,13,20,11871.5,1484.22,2622.51,840.762,10936.7998,3768.6499,6584.4502,1333.25
2018,4,13,21,10823.5996,1372.16,2594.1201,758.9639999999999,9770.2803,3413.3799,5822.1099,1249.5601
2018,4,13,22,9778.4805,1124.14,2585.26,745.31,8972.2695,2811.1499,5133.2798,1028.21
2018,4,13,23,9403.3604,1070.1899,2530.3401,730.302,8263.9805,2519.1201,4678.6401,987.489
2018,4,14,0,9370.4697,981.223,2594.4199,703.24,8012.02,2830.2,4589.9302,1109.34
2018,4,14,1,8726.1299,974.869,2637.73,755.6039999999999,7812.73,2654.6499,4410.2998,1151.22
2018,4,14,2,8717.6299,970.371,2629.2,763.831,7623.7598,2561.22,4267.8901,1072.08
2018,4,14,3,8692.46,971.932,2615.2,756.924,7898.5801,2612.6599,4292.52,1100.42
2018,4,14,4,8781.2695,1013.45,2663.8101,829.955,8312.7598,2651.5,4518.73,1141.8199
2018,4,14,5,8837.8896,1114.75,2706.9399,835.65,8764.0,2679.1101,4636.6499,1197.1801
2018,4,14,6,9068.96,1162.87,2672.8,914.451,9365.71,2700.99,4855.7402,1205.36
2018,4,14,7,9583.7002,1217.14,2749.1399,948.33,10050.7998,2842.5801,5022.0898,1273.08
2018,4,14,8,9987.2197,1242.62,2673.73,1007.47,10258.2998,2970.5,5145.27,1202.3
2018,4,14,9,9825.1201,1254.3,2693.52,1014.69,10343.0996,3038.05,5267.23,1167.8199
2018,4,14,10,9840.7305,1247.0601,2678.26,962.803,10247.7002,3143.6101,5200.52,1132.88
2018,4,14,11,9822.5596,1187.34,2655.8799,966.535,10165.7002,3193.5,5261.6001,1120.78
2018,4,14,12,9836.7998,1220.4301,2687.1201,975.208,10079.4004,3231.02,5287.4502,1126.1
2018,4,14,13,9887.6396,1197.5699,2673.3,947.436,9793.5098,3344.6899,5261.6401,1128.04
2018,4,14,14,9503.8896,1136.77,2668.8701,919.201,10006.7998,3431.55,5210.8999,1123.53
2018,4,14,15,9519.8398,1181.9301,2718.52,858.3839999999999,10057.5,3425.79,5334.1401,1165.96
2018,4,14,16,9445.4697,1171.76,2622.5,867.005,9977.4102,3318.04,5376.2998,1163.86
2018,4,14,17,9567.0195,1219.5,2735.9099,885.196,10093.5996,3169.9299,5383.5601,1184.5699
2018,4,14,18,9842.4697,1290.09,2741.55,934.179,10589.7998,3155.9399,5649.7798,1190.79
2018,4,14,19,9635.6602,1312.15,2779.95,867.961,10438.5,3110.7,5538.73,1240.6
2018,4,14,20,9230.1104,1264.5699,2705.9299,887.7760000000001,10232.2002,2913.73,5223.9399,1223.9301
2018,4,14,21,8902.7803,1217.02,2682.22,843.495,9788.6797,2714.1899,4856.0298,1161.36
2018,4,14,22,8445.2305,1214.61,2581.49,858.209,9889.1602,2576.04,4895.77,938.614
2018,4,14,23,8148.0898,1127.0,2454.3899,873.852,9376.1504,2352.1599,4752.9199,863.497
2018,4,15,0,8102.0801,1104.89,2457.03,849.065,8979.1602,2449.9199,4246.0298,882.9789999999999
2018,4,15,1,8047.8101,1079.9,2465.0701,880.237,8976.4297,2330.9299,4285.3301,1038.2
2018,4,15,2,8149.1802,1129.12,2458.6001,918.674,9173.96,2244.8601,4355.98,1035.33
2018,4,15,3,8231.3398,1256.7,2540.4299,939.228,9920.5098,2239.8601,4445.1699,1058.92
2018,4,15,4,8446.1104,1377.36,2608.8401,947.404,10283.0,2331.0801,4563.9399,1035.15
2018,4,15,5,8245.9805,1342.88,2681.47,990.048,11331.2002,2354.49,4886.23,1114.5
2018,4,15,6,8868.5996,1309.14,2585.97,1005.62,11543.9004,2465.45,5040.4199,1110.27
2018,4,15,7,9245.7305,1333.04,2573.48,1626.45,11776.7998,2604.52,5073.48,1209.39
2018,4,15,8,9475.3301,1132.59,2538.0,1039.84,10838.7002,2580.96,5141.9902,1125.75
2018,4,15,9,10063.2998,1248.6801,2662.6799,1045.3101,11069.0996,2802.99,5121.6602,1081.64
2018,4,15,10,9383.7402,1116.4399,2634.5701,1006.24,11927.9004,2771.51,4833.6899,1028.92
2018,4,15,11,9905.6104,1182.65,2625.3701,962.637,11442.2998,3111.8601,4917.1899,1043.6
2018,4,15,12,9796.0,1128.91,2580.28,965.167,10015.0996,3120.7,5090.8501,1092.5699
2018,4,15,13,9989.4102,971.576,2530.78,975.025,10433.7002,3271.5801,5084.0,1003.78
2018,4,15,14,9866.6299,994.278,2723.3999,963.928,10681.9004,3422.3501,5265.23,1119.8
2018,4,15,15,9953.25,1000.94,2609.5601,942.018,10407.7002,3393.5,5530.23,1146.96
2018,4,15,16,10383.2002,1060.5601,2653.5,939.479,11005.2002,3311.6299,5749.0801,1163.72
2018,4,15,17,10524.0996,1105.83,2618.1001,934.945,10903.5996,3145.0601,5559.6699,1162.16
2018,4,15,18,10448.7998,1135.2,2722.0801,938.164,11371.0996,3254.4199,5832.1099,1175.9301
2018,4,15,19,10074.5,1244.27,2684.9299,885.564,11319.4004,3168.77,5661.04,1226.1
2018,4,15,20,9514.4004,1197.25,2614.7,869.9830000000001,10553.7998,2975.9299,5195.1099,1140.46
2018,4,15,21,8881.1797,1175.78,2589.8301,823.444,9812.2598,2737.72,4841.3999,1074.55
2018,4,15,22,7952.46,1196.54,2437.04,880.8789999999999,8658.3701,2483.1799,4328.23,996.252
2018,4,15,23,7681.4199,1160.02,2415.04,880.755,8393.71,2322.7,4066.99,974.348
2018,4,16,0,8179.0688,1166.5983,2336.5508,735.0079,8096.8584,2166.0095,4068.5557,1085.1802
2018,4,16,1,8145.9082,1180.7069,2357.4277,750.5668,8136.1787,2152.7012,4054.7444,1059.5717
2018,4,16,2,8422.6064,1220.7823,2374.1528,777.7011,8831.2637,2225.759,4138.1338,1053.5204
2018,4,16,3,9131.9639,1352.592,2377.988,840.4879,9853.2314,2345.3364,4489.9019,1121.9308
2018,4,16,4,10208.1729,1547.8867,2423.4963,966.5074,11895.3418,2624.8979,5205.8438,1191.9497
2018,4,16,5,10436.5869,1578.3728,2474.5825,997.3127,12262.1055,2698.3606,5484.0679,1202.2659
2018,4,16,6,10384.0391,1570.1573,2471.7686,1002.1818,11693.3398,2757.8259,5418.5576,1213.7457
2018,4,16,7,10166.1475,1488.9125,2508.1272,1019.0292,11272.1377,2838.1423,5436.8477,1179.2358
2018,4,16,8,10294.6875,1401.6938,2538.6614,949.3667,11155.5781,3020.2532,5512.1987,1197.1163
2018,4,16,9,10488.0986,1368.6583,2538.1028,903.7011,11164.7588,3215.2063,5594.1411,1242.6128
2018,4,16,10,10692.4697,1338.674,2523.3149,907.3703,11237.0625,3354.4077,5709.2417,1239.3557
2018,4,16,11,11050.5244,1330.2233,2549.1152,913.0831,11332.002,3458.9768,5815.7471,1261.739
2018,4,16,12,11294.332,1359.5905,2604.7603,908.517,11504.2939,3612.0532,6070.9009,1258.6942
2018,4,16,13,11578.918,1344.1719,2631.8323,898.934,11849.4619,3781.5581,6338.9541,1273.1169
2018,4,16,14,11800.0977,1355.6244,2675.6804,899.9195,12271.5205,3871.7849,6577.0288,1328.4003
2018,4,16,15,11728.4395,1369.5074,2705.7991,907.9364,12515.7432,3848.2705,6897.9580000000005,1362.0868
2018,4,16,16,11542.3281,1378.3062,2734.6094,899.6989,12567.5977,3799.8845,7000.8486,1438.3506
2018,4,16,17,11484.7529,1424.9164,2729.4121,886.8695,12664.3633,3678.4541,6963.5649,1496.0551
2018,4,16,18,11501.4482,1458.0970000000002,2745.2302,887.1003,12913.3926,3703.8923,6987.3813,1471.8333
2018,4,16,19,11058.4932,1393.4022,2745.0408,868.7385,12324.2949,3582.7844,6600.8296,1383.3715
2018,4,16,20,10323.749,1303.9072,2676.1643,811.6495,11041.4912,3317.9998,5954.1685,1284.8756
2018,4,16,21,9570.085,1200.5038,2567.0938,743.5475,9889.0576,3033.9797,5244.4795,1243.0988
2018,4,16,22,8768.2598,1127.99,2594.3301,766.1519999999999,9180.3398,2808.0801,4864.77,960.248
2018,4,16,23,8525.6602,1088.04,2471.8601,772.2339999999999,8535.7998,2630.6799,4649.6299,888.82
2018,4,17,0,8155.5601,1081.6801,2482.6101,760.09,8417.6904,2420.5801,4313.1802,1033.49
2018,4,17,1,8085.8301,1080.52,2474.78,757.33,8347.0,2366.45,4260.6602,1023.54
2018,4,17,2,8217.7002,1105.01,2473.54,771.355,8520.04,2370.9199,4324.1899,1028.9
2018,4,17,3,8749.7197,1195.29,2491.1599,806.2739999999999,9172.0801,2458.9099,4663.3701,1054.1899
2018,4,17,4,9571.5498,1330.24,2547.8601,854.2610000000001,10328.0996,2734.74,5286.5098,1119.1899
2018,4,17,5,9762.9102,1372.4399,2577.02,867.033,10868.7002,2794.78,5508.3999,1148.5
2018,4,17,6,10032.7998,1398.17,2573.02,892.8389999999999,10984.2998,2815.03,5480.8901,1120.58
2018,4,17,7,10385.7002,1416.09,2592.3301,935.028,11189.4004,2969.75,5546.5498,1044.15
2018,4,17,8,10904.5,1455.53,2617.46,942.345,11622.5996,3121.6799,5772.2998,1090.38
2018,4,17,9,11274.7002,1486.86,2654.3,946.746,11996.5,3282.75,5950.8101,1134.16
2018,4,17,10,11621.9004,1522.8101,2699.8999,969.332,12414.5996,3446.8601,6167.5298,1173.78
2018,4,17,11,12033.2002,1566.1801,2749.6599,994.471,12895.7998,3663.6499,6470.7002,1242.85
2018,4,17,12,12380.2998,1608.73,2806.6201,1019.76,13364.0,3859.8601,6830.6899,1318.98
2018,4,17,13,12676.2998,1622.42,2835.22,1042.11,13817.0,4029.3501,7191.6099,1387.28
2018,4,17,14,12856.5,1643.89,2858.0801,1070.25,14235.2002,4125.0898,7518.3999,1434.48
2018,4,17,15,12718.7998,1649.85,2886.1599,1076.3101,14375.5996,4080.9099,7734.1099,1440.9399
2018,4,17,16,12229.0996,1626.79,2876.8999,1057.3,14181.7002,3945.75,7726.9902,1433.33
2018,4,17,17,11890.0,1615.99,2830.99,1000.98,13936.5,3786.3999,7548.1602,1432.55
2018,4,17,18,11959.5996,1640.3,2807.2,1016.17,14025.5,3795.3601,7571.0,1415.8101
2018,4,17,19,11523.2998,1579.12,2771.96,1005.37,13520.0996,3686.97,7219.3301,1402.41
2018,4,17,20,10766.2002,1447.23,2682.8601,936.787,12337.7998,3452.98,6511.4199,1296.01
2018,4,17,21,10053.2002,1317.89,2574.73,862.2,11133.9004,3188.72,5779.4199,1191.46
2018,4,17,22,9426.8604,1207.5,2580.8501,814.3489999999999,9909.3604,2925.78,5106.0601,992.28
2018,4,17,23,9107.9297,1114.78,2525.1299,806.8860000000001,9259.96,2741.49,4734.5,937.878
2018,4,18,0,8767.5596,1023.46,2460.98,744.436,8766.0098,2619.73,4619.0601,977.968
2018,4,18,1,8649.8301,1054.87,2461.1799,613.026,8606.6201,2574.8201,4498.2402,1029.21
2018,4,18,2,8700.9004,1047.63,2442.3899,691.4910000000001,8672.9297,2542.23,4511.8501,990.868
2018,4,18,3,9255.5303,1122.6801,2452.51,751.437,9323.0195,2640.7,4819.6001,1028.52
2018,4,18,4,10078.5996,1253.33,2513.0801,827.919,10496.2002,2975.5601,5408.8701,1076.9399
2018,4,18,5,10364.5996,1332.74,2545.1201,827.831,10977.2002,3016.1001,5645.3501,1106.67
2018,4,18,6,10585.0996,1329.72,2566.02,834.198,10932.2002,3076.75,5729.8799,1071.71
2018,4,18,7,11009.5996,1396.0,2565.8401,776.91,11065.0996,3155.1001,5849.3198,1166.47
2018,4,18,8,11414.9004,1430.9301,2605.8301,769.385,11241.2998,3237.76,6012.52,1186.04
2018,4,18,9,11718.0996,1478.8199,2587.78,918.902,11463.5996,3415.71,6246.9399,1106.67
2018,4,18,10,12088.4004,1504.88,2567.28,922.396,11751.5996,3567.99,6410.9502,1053.37
2018,4,18,11,12403.5996,1489.5,2578.9099,968.708,11602.2002,3741.2,6662.6899,1194.6899
2018,4,18,12,12773.7998,1540.11,2605.8101,946.802,11916.7998,3941.04,6787.8799,1143.45
2018,4,18,13,13047.2002,1538.86,2632.22,922.777,12261.2998,4059.8601,7065.8398,1254.8
2018,4,18,14,13231.7998,1582.6801,2663.7,898.216,12271.5,4180.7998,7327.7402,1208.4
2018,4,18,15,13068.0,1562.77,2725.05,891.8689999999999,12264.7998,4098.9399,7313.3999,1232.5601
2018,4,18,16,12660.5,1537.91,2720.78,944.613,12095.0,3940.2,7194.3599,1182.41
2018,4,18,17,12307.4004,1559.52,2694.74,880.6139999999999,11891.0,3820.1699,7110.3301,1142.41
2018,4,18,18,12351.5,1565.88,2702.8,905.523,12128.4004,3890.71,7113.4902,1172.47
2018,4,18,19,11803.5996,1464.97,2645.24,877.635,11637.5996,3769.6201,6868.8101,1235.01
2018,4,18,20,11046.5996,1354.76,2543.77,859.627,10672.2002,3501.6799,6097.6099,1220.71
2018,4,18,21,10191.9004,1228.3,2494.79,803.439,9558.6104,3184.79,5440.23,1129.29
2018,4,18,22,9425.9697,1079.4301,2480.04,748.1360000000001,8760.0,2832.4199,4911.25,969.46
2018,4,18,23,8968.3604,1013.36,2433.0701,736.679,8209.0,2640.3301,4529.2598,923.421
2018,4,19,0,8653.5996,948.387,2368.3301,738.785,7778.0498,2563.1101,4238.7798,930.355
2018,4,19,1,8570.0898,932.742,2360.9299,731.725,7664.2798,2511.6899,4150.2202,921.489
2018,4,19,2,8698.04,952.597,2372.54,768.794,7845.8799,2512.9399,4183.52,921.372
2018,4,19,3,9228.5303,1044.96,2395.3,836.1560000000001,8573.8604,2620.97,4525.7998,981.453
2018,4,19,4,10075.0996,1204.14,2476.8799,944.112,9912.9902,2906.75,5206.2998,1108.97
2018,4,19,5,10298.7002,1236.51,2527.8899,979.024,10442.7002,2974.95,5449.9399,1155.73
2018,4,19,6,10433.2002,1253.23,2515.1699,982.861,10451.2998,2964.75,5434.5698,1144.64
2018,4,19,7,10382.2002,1262.27,2517.5901,1010.4,10551.2002,3045.8401,5485.25,1101.6801
2018,4,19,8,10867.0996,1288.11,2505.71,1022.48,10598.2002,3149.25,5611.2202,1111.76
2018,4,19,9,11024.0996,1293.6,2501.1101,1015.48,10622.4004,3239.04,5656.3999,1129.25
2018,4,19,10,11065.2002,1290.03,2494.27,999.282,10592.2002,3322.6001,5689.3501,1115.0699
2018,4,19,11,11231.0,1293.46,2513.45,973.638,10671.2002,3423.8999,5801.6299,1146.34
2018,4,19,12,11387.7998,1293.25,2541.4299,955.394,10760.7002,3517.6699,5959.3901,1155.63
2018,4,19,13,11530.5996,1304.64,2566.05,946.367,10859.2002,3595.6201,6135.1802,1197.91
2018,4,19,14,11651.0996,1317.14,2597.27,948.525,11038.4004,3648.48,6332.48,1241.73
2018,4,19,15,11588.5996,1328.64,2630.1101,935.173,11088.5996,3616.95,6471.7002,1230.96
2018,4,19,16,11236.9004,1328.25,2626.9199,899.789,11037.2002,3541.9399,6483.2202,1238.23
2018,4,19,17,11018.7002,1338.66,2600.53,878.4060000000001,10996.5,3448.97,6400.6899,1246.51
2018,4,19,18,11214.7002,1387.65,2621.1001,906.541,11318.0,3525.48,6510.77,1259.52
2018,4,19,19,10886.0996,1346.85,2618.1201,882.7560000000001,11021.0996,3466.45,6275.75,1274.05
2018,4,19,20,10217.0,1263.9399,2546.95,845.166,10242.2002,3275.4099,5761.27,1222.4
2018,4,19,21,9502.8398,1163.16,2491.8501,792.164,9326.3496,3035.0801,5127.79,1119.02
2018,4,19,22,8748.0996,1078.5,2470.9099,787.557,8692.1299,2683.24,4690.3701,1027.4
2018,4,19,23,8333.1396,1025.9301,2411.02,793.304,8166.3799,2492.26,4346.3501,988.702
2018,4,20,0,8097.9902,1050.14,2467.49,800.378,8086.6299,2491.1299,4124.54,1099.3
2018,4,20,1,8033.6001,1022.61,2441.1499,802.039,7970.8999,2444.53,4045.5801,1070.12
2018,4,20,2,8198.7002,1041.21,2428.75,832.446,8215.2803,2441.54,4117.9902,1079.9399
2018,4,20,3,8798.1396,1147.3,2471.1399,898.7339999999999,9116.71,2558.6799,4508.21,1121.05
2018,4,20,4,9761.4297,1342.41,2552.6299,991.227,10728.0,2854.47,5258.2998,1240.4301
2018,4,20,5,10098.0,1391.15,2593.9399,1018.49,11362.5,2952.3601,5603.0898,1284.21
2018,4,20,6,10342.7002,1418.51,2586.75,1018.87,11325.7998,2953.3401,5619.3701,1301.4399
2018,4,20,7,10261.2998,1404.2,2580.6399,1010.98,11234.5,3025.8201,5605.1201,1266.5601
2018,4,20,8,10563.5996,1417.02,2580.9199,1006.48,11092.0,3121.4399,5629.9502,1295.17
2018,4,20,9,10552.2002,1389.65,2585.3899,994.764,10936.9004,3207.74,5556.1499,1303.83
2018,4,20,10,10524.0,1351.79,2582.6699,973.594,10758.2998,3290.98,5499.6099,1251.16
2018,4,20,11,10578.2998,1333.15,2610.9199,954.176,10699.9004,3400.0901,5519.0898,1230.97
2018,4,20,12,10608.2002,1318.98,2645.03,934.996,10696.9004,3516.95,5586.02,1198.09
2018,4,20,13,10513.2002,1319.14,2651.51,922.909,10756.2002,3600.3501,5707.9399,1237.42
2018,4,20,14,10544.0,1331.3199,2672.96,916.195,10913.4004,3641.3401,5862.7598,1275.48
2018,4,20,15,10554.7998,1345.26,2692.04,900.221,11017.2002,3621.48,6050.79,1273.71
2018,4,20,16,10347.2002,1337.67,2675.48,862.466,10925.5,3521.96,6073.0698,1287.4
2018,4,20,17,10256.7998,1333.84,2631.3799,826.185,10758.2998,3406.1599,5982.9302,1303.79
2018,4,20,18,10543.7002,1389.0699,2636.0901,851.3580000000001,11057.7002,3451.28,6097.0698,1327.37
2018,4,20,19,10376.5996,1349.96,2638.1399,838.413,10829.5,3399.5,5946.7402,1362.7
2018,4,20,20,9997.3203,1283.26,2582.3201,833.887,10105.5,3283.1101,5573.7998,1304.2
2018,4,20,21,9516.9004,1187.33,2544.47,807.8439999999999,9186.6396,3129.47,5057.6602,1192.0699
2018,4,20,22,9073.1699,1130.48,2446.9399,743.53,8599.71,2842.6101,4606.3599,1008.95
2018,4,20,23,8554.79,1168.8101,2417.49,753.813,8099.2002,2657.48,4394.1602,1030.08
2018,4,21,0,8415.7998,1044.04,2419.6799,785.18,7584.6602,2769.72,4146.2202,948.231
2018,4,21,1,8165.25,1015.89,2409.22,773.98,7411.5098,2639.02,4023.1399,929.977
2018,4,21,2,8084.2002,1016.95,2408.8501,788.666,7407.5801,2588.3799,3989.46,919.167
2018,4,21,3,8195.1396,1040.98,2405.8301,802.461,7674.0801,2578.6799,4044.8999,935.055
2018,4,21,4,8487.9404,1101.67,2401.95,823.314,8217.0,2600.9399,4280.3398,957.656
2018,4,21,5,8684.3896,1137.36,2404.6101,848.178,8767.2998,2625.98,4490.5098,964.843
2018,4,21,6,9109.8496,1225.71,2419.3999,896.368,9507.2402,2744.72,4798.02,986.079
2018,4,21,7,9691.4404,1283.22,2470.1699,954.925,10181.0,2949.28,5182.73,1027.09
2018,4,21,8,9974.7197,1309.0699,2496.5,968.45,10552.7998,3101.79,5344.2798,1045.12
2018,4,21,9,10282.7002,1315.35,2546.04,969.138,10630.2998,3248.3401,5524.98,1072.8199
2018,4,21,10,10497.9004,1300.59,2565.6499,969.463,10595.0996,3382.72,5630.9902,1090.39
2018,4,21,11,10609.0996,1274.21,2590.6299,968.64,10461.7998,3490.5601,5723.5801,1125.37
2018,4,21,12,10683.7002,1278.08,2611.9399,956.776,10268.5996,3578.79,5789.8999,1160.7
2018,4,21,13,10692.5996,1279.64,2640.0,953.948,10150.2998,3628.6499,5886.9902,1184.67
2018,4,21,14,10630.5996,1298.45,2655.6499,953.428,10160.5,3669.45,5987.7402,1204.97
2018,4,21,15,10540.5,1310.64,2660.9299,951.82,10155.9004,3665.28,6087.02,1193.13
2018,4,21,16,10420.9004,1326.46,2638.52,932.969,10057.7002,3572.1101,6086.4302,1170.4301
2018,4,21,17,10433.0,1324.02,2604.8799,920.31,9997.9902,3470.53,6029.96,1154.7
2018,4,21,18,10710.0996,1379.04,2600.3501,923.594,10404.5,3490.8899,6137.25,1145.7
2018,4,21,19,10575.7002,1352.98,2595.3799,934.164,10255.4004,3408.46,5998.8198,1121.72
2018,4,21,20,10156.2002,1263.26,2545.6399,911.0,9602.3604,3238.3601,5622.2998,1069.74
2018,4,21,21,9573.8096,1160.95,2497.8501,863.174,8810.21,3009.1699,5168.3101,996.356
2018,4,21,22,9330.1299,1092.4,2487.3899,810.622,8510.7305,2876.77,4792.8799,816.75
2018,4,21,23,8932.3096,1085.3,2451.1299,802.691,8014.3799,2709.6899,4421.1299,799.982
2018,4,22,0,8287.54,999.889,2452.0801,738.893,7289.0898,2569.5801,4070.8601,801.033
2018,4,22,1,8110.0801,977.475,2443.9199,727.922,7148.8901,2471.79,3950.3799,771.7819999999999
2018,4,22,2,8043.0298,982.319,2451.53,732.143,7119.0498,2417.3701,3893.5901,752.363
2018,4,22,3,8078.0498,988.935,2454.47,742.301,7272.98,2398.29,3912.01,766.7180000000001
2018,4,22,4,8234.0195,1028.23,2457.8101,759.529,7595.6001,2411.76,4035.1201,804.929
2018,4,22,5,8294.7803,1060.99,2462.6699,795.451,7932.1499,2409.24,4169.6802,847.89
2018,4,22,6,8673.0996,1146.3199,2467.6299,865.6039999999999,8534.3701,2549.0701,4425.4199,898.762
2018,4,22,7,8945.9102,1205.02,2476.73,937.931,9029.5098,2738.3601,4661.8301,917.342
2018,4,22,8,9527.96,1232.5699,2503.8101,940.029,9262.4004,2945.8201,4942.0298,912.966
2018,4,22,9,9883.1299,1246.53,2528.1201,931.2,9391.8203,3120.5901,5086.29,906.338
2018,4,22,10,10126.4004,1249.6899,2541.3301,937.907,9459.9004,3289.8999,5209.1201,904.695
2018,4,22,11,10336.5996,1246.99,2558.8601,924.683,9453.9805,3454.8,5318.6602,921.474
2018,4,22,12,10528.4004,1249.96,2579.28,912.769,9445.7598,3595.96,5452.3999,942.613
2018,4,22,13,10741.0,1262.97,2607.8501,915.694,9493.2598,3713.96,5636.7998,965.73
2018,4,22,14,10876.4004,1276.6,2645.1599,915.913,9654.3896,3783.45,5838.9702,1006.56
2018,4,22,15,10885.2998,1299.22,2678.0901,921.96,9869.46,3767.52,6039.3198,1048.03
2018,4,22,16,10702.7002,1298.29,2685.5,900.36,9964.0,3669.01,6089.7598,1076.04
2018,4,22,17,10498.0,1310.77,2675.8,874.2919999999999,9999.4697,3523.7,6043.1899,1077.52
2018,4,22,18,10698.2998,1371.5,2703.0801,889.658,10441.7998,3541.8201,6132.0498,1083.66
2018,4,22,19,10416.7002,1342.77,2709.0901,877.64,10307.0996,3453.04,5966.3101,1069.77
2018,4,22,20,9809.0596,1253.59,2629.3899,837.9739999999999,9620.8301,3214.05,5512.02,1010.51
2018,4,22,21,9067.8496,1137.09,2562.1299,777.428,8759.79,2905.6799,4969.0298,926.535
2018,4,22,22,8534.5596,1108.9399,2540.8799,764.961,8527.04,2744.49,4654.98,836.691
2018,4,22,23,8425.5098,1049.88,2356.1201,771.311,8269.4697,2506.3,4335.6602,689.825
2018,4,23,0,8009.6699,1007.44,2469.6499,716.237,7743.0,2360.46,4018.46,843.375
2018,4,23,1,7988.9399,997.918,2458.9299,718.8919999999999,7678.8799,2329.0801,3965.98,843.7589999999999
2018,4,23,2,8165.3301,1021.51,2457.1299,731.7189999999999,7883.8701,2337.6499,4026.1599,861.502
2018,4,23,3,8668.2598,1101.85,2488.3,768.549,8561.3799,2468.54,4365.0801,894.038
2018,4,23,4,9427.21,1265.04,2542.6001,849.3380000000001,9825.1104,2775.3701,4980.4302,992.532
2018,4,23,5,9618.71,1310.22,2564.98,876.2389999999999,10312.7002,2875.3601,5205.1699,1027.64
2018,4,23,6,9858.5801,1338.04,2560.6299,892.7,10385.7002,2882.0801,5252.2002,1016.7
2018,4,23,7,10175.4004,1356.11,2568.46,936.916,10594.2998,2986.0901,5409.0801,1000.49
2018,4,23,8,10563.7998,1365.84,2576.1001,945.429,10744.0996,3098.2,5606.0,1016.62
2018,4,23,9,10816.0,1367.99,2591.8301,957.671,10895.0,3240.0701,5762.21,1032.14
2018,4,23,10,11019.0996,1380.4399,2612.01,967.334,11015.2998,3375.5,5943.9102,1044.1801
2018,4,23,11,11406.9004,1398.1,2648.29,978.463,11197.5996,3527.4399,6168.9199,1067.4399
2018,4,23,12,11769.0,1417.4301,2697.8101,985.237,11388.7998,3676.0801,6416.7402,1088.84
2018,4,23,13,12107.7002,1435.89,2738.8401,998.27,11583.2998,3798.95,6689.8398,1132.97
2018,4,23,14,12388.7002,1465.08,2792.8301,1004.64,11823.2002,3886.99,6968.96,1175.8
2018,4,23,15,12388.7998,1475.12,2816.1599,1002.47,12004.2002,3860.6899,7141.4502,1191.5
2018,4,23,16,12031.2998,1475.5,2823.3601,978.642,11977.7002,3760.02,7124.9902,1220.11
2018,4,23,17,11701.5996,1468.6,2798.28,950.67,11796.9004,3632.3799,6951.1899,1223.58
2018,4,23,18,11777.0996,1509.92,2790.1599,968.746,12025.9004,3673.73,6978.6699,1236.87
2018,4,23,19,11340.7002,1462.1899,2766.48,957.708,11670.7002,3572.1101,6664.8701,1228.24
2018,4,23,20,10523.9004,1354.96,2691.6699,900.437,10731.7002,3273.79,6039.8999,1152.52
2018,4,23,21,9668.0098,1228.48,2627.8799,837.437,9681.9404,2931.3401,5355.8198,1051.04
2018,4,23,22,8920.9199,1176.88,2684.76,807.498,8978.1699,2780.3601,4951.4902,906.931
2018,4,23,23,8807.9004,1088.89,2457.0701,780.184,8327.0996,2544.3201,4616.5298,861.51
2018,4,24,0,8522.8604,1078.46,2512.3,734.788,8166.1899,2512.8101,4350.8999,1021.69
2018,4,24,1,8439.8301,1060.89,2488.23,736.678,8070.8501,2464.26,4286.1001,1037.08
2018,4,24,2,8551.04,1081.03,2474.1299,751.952,8235.2598,2455.5901,4340.48,1072.78
2018,4,24,3,9033.2803,1166.0699,2517.72,778.12,8854.9297,2585.8799,4614.8101,1083.14
2018,4,24,4,9802.9697,1291.8,2564.3401,830.883,10105.0996,2886.1201,5165.8301,1139.1899
2018,4,24,5,9956.46,1321.62,2582.1101,835.845,10470.0,2970.1599,5374.0098,1144.15
2018,4,24,6,10284.7998,1355.33,2606.0,854.061,10662.0,2992.8501,5408.1099,1108.22
2018,4,24,7,10774.9004,1352.51,2632.8999,884.3330000000001,10891.4004,3093.1201,5564.5801,1054.74
2018,4,24,8,11272.5,1387.17,2671.23,875.091,11192.2998,3266.01,5833.6802,1134.9
2018,4,24,9,11711.4004,1399.91,2717.5801,910.724,11487.7998,3426.21,6053.3999,1176.13
